,tail_num,manufacturer,model
637,N807UA,AIRBUS INDUSTRIE,A319-131
638,N73276,BOEING,737-824
639,N482UA,AIRBUS INDUSTRIE,A320-232
640,N402UA,AIRBUS INDUSTRIE,A320-232
641,N69833,BOEING,737-924ER
642,N36207,BOEING,737-824
643,N37437,BOEING,737-924ER
644,N17233,BOEING,737-824
645,N76514,BOEING,737-824
646,N14731,BOEING,737-724
647,N33262,BOEING,737-824
648,N34460,BOEING,737-924ER
649,N490UA,AIRBUS,A320-232
650,N30401,BOEING,737-924
651,N78866,BOEING,757-33N
652,N213UA,BOEING,777-222
653,N37419,BOEING,737-924ER
654,N76529,BOEING,737-824
655,N805UA,AIRBUS INDUSTRIE,A319-131
656,N69826,BOEING,737-924ER
657,N77530,BOEING,737-824
658,N17245,BOEING,737-824
659,N53442,BOEING,737-924ER
660,N14240,BOEING,737-824
661,N66848,BOEING,737-924ER
662,N66837,BOEING,737-924ER
663,N37464,BOEING,737-924ER
664,N498UA,AIRBUS,A320-232
665,N66814,BOEING,737-924ER
666,N87531,BOEING,737-824
667,N831UA,AIRBUS INDUSTRIE,A319-131
668,N816UA,AIRBUS INDUSTRIE,A319-131
669,N835UA,AIRBUS INDUSTRIE,A319-131
670,N69804,BOEING,737-924ER
671,N62889,BOEING,737-924ER
672,N422UA,AIRBUS INDUSTRIE,A320-232
673,N13716,BOEING,737-724
674,N37408,BOEING,737-924
675,N75861,BOEING,757-33N
676,N68453,BOEING,737-924ER
677,N825UA,AIRBUS INDUSTRIE,A319-131
678,N68891,BOEING,737-924ER
679,N17229,BOEING,737-824
680,N76254,BOEING,737-824
681,N492UA,AIRBUS,A320-232
682,N854UA,AIRBUS,A319-131
683,N57862,BOEING,757-33N
684,N13718,BOEING,737-724
685,N69839,BOEING,737-924ER
686,N34455,BOEING,737-924ER
687,N827UA,AIRBUS INDUSTRIE,A319-131
688,N26210,BOEING,737-824
689,N36280,BOEING,737-824
690,N38443,BOEING,737-924ER
691,N13248,BOEING,737-824
692,N849UA,AIRBUS INDUSTRIE,A319-131
693,N57855,BOEING,757-324
694,N38417,BOEING,737-924ER
695,N451UA,AIRBUS INDUSTRIE,A320-232
696,N33714,BOEING,737-724
697,N87527,BOEING,737-824
698,N29717,BOEING,737-724
699,N461UA,AIRBUS INDUSTRIE,A320-232
700,N662UA,BOEING,767-322
701,N24715,BOEING,737-724
702,N33284,BOEING,737-824
703,N73860,BOEING,757-33N
704,N456UA,AIRBUS INDUSTRIE,A320-232
705,N75433,BOEING,737-924ER
706,N641UA,BOEING,767-322
707,N405UA,AIRBUS INDUSTRIE,A320-232
708,N840UA,AIRBUS INDUSTRIE,A319-131
709,N435UA,AIRBUS INDUSTRIE,A320-232
710,N483UA,AIRBUS INDUSTRIE,A320-232
711,N68817,BOEING,737-924ER
712,N28457,BOEING,737-924ER
713,N75429,BOEING,737-924ER
714,N475UA,AIRBUS INDUSTRIE,A320-232
715,N12125,BOEING,757-224
716,N841UA,AIRBUS INDUSTRIE,A319-131
717,N814UA,AIRBUS INDUSTRIE,A319-131
718,N486UA,AIRBUS INDUSTRIE,A320-232
719,N39416,BOEING,737-924ER
720,N11206,BOEING,737-824
721,N24224,BOEING,737-824
722,N66893,BOEING,737-924ER
723,N77510,BOEING,737-824
724,N14250,BOEING,737-824
725,N37277,BOEING,737-824
726,N77865,BOEING,757-33N
727,N428UA,AIRBUS INDUSTRIE,A320-232
728,N491UA,AIRBUS,A320-232
729,N76517,BOEING,737-824
730,N471UA,AIRBUS INDUSTRIE,A320-232
731,N34282,BOEING,737-824
732,N434UA,AIRBUS INDUSTRIE,A320-232
733,N642VA,AIRBUS,A320-214
734,N835VA,AIRBUS,A320-214
735,N844VA,AIRBUS,A320-214
736,N362VA,AIRBUS,A320-214
737,N640VA,AIRBUS,A320-214
738,N625VA,AIRBUS,A320-214
739,N836VA,AIRBUS,A320-214
740,N842VA,AIRBUS,A320-214
741,N628VA,AIRBUS,A320-214
742,N638VA,AIRBUS,A320-214
743,N849VA,AIRBUS,A320-214
744,N837VA,AIRBUS,A320-214
745,N391AA,BOEING,767-323
746,N858AA,AIR TRACTOR INC,AT-802A
747,N850AA,SOCATA,TBM 700
748,N188US,AIRBUS,A321-211
749,N181UW,AIRBUS INDUSTRIE,A321-211
750,N157UW,AIRBUS,A321-211
751,N746UW,AIRBUS INDUSTRIE,A319-112
752,N562UW,AIRBUS,A321-231
753,N155UW,AIRBUS,A321-211
754,N567UW,AIRBUS,A321-231
755,N919US,AIRBUS,A321-231
756,N266JB,EMBRAER,ERJ 190-100 IGW
757,N184JB,EMBRAER,ERJ 190-100 IGW
758,N284JB,EMBRAER,ERJ 190-100 IGW
759,N665JB,AIRBUS,A320-232
760,N216JB,EMBRAER,ERJ 190-100 IGW
761,N368JB,EMBRAER,ERJ 190-100 IGW
762,N203JB,EMBRAER,ERJ 190-100 IGW
763,N281JB,EMBRAER,ERJ 190-100 IGW
764,N309JB,EMBRAER,ERJ 190-100 IGW
765,N193JB,EMBRAER,ERJ 190-100 IGW
766,N187JB,EMBRAER,ERJ 190-100 IGW
767,N206JB,EMBRAER,ERJ 190-100 IGW
768,N612JB,AIRBUS,A320-232
769,N547JB,AIRBUS,A320-232
770,N639JB,AIRBUS,A320-232
771,N621JB,AIRBUS,A320-232
772,N571JB,AIRBUS,A320-232
773,N559JB,AIRBUS,A320-232
774,N653JB,AIRBUS,A320-232
775,N509JB,AIRBUS INDUSTRIE,A320-232
776,N949AT,BOEING,717-200
777,N363NB,AIRBUS,A319-114
778,N943AT,BOEING,717-200
779,N948DN,MCDONNELL DOUGLAS,MD-90-30
780,N37700,BOEING,737-832
781,N975AT,BOEING,717-200
782,N364NW,AIRBUS INDUSTRIE,A320-212
783,N12564,EMBRAER,EMB-145LR
784,N14179,EMBRAER,EMB-145XR
785,N11191,EMBRAER,EMB-145XR
786,N12195,EMBRAER,EMB-145XR
787,N14907,EMBRAER,EMB-145LR
788,N34110,EMBRAER,EMB-145XR
789,N14180,EMBRAER,EMB-145XR
790,N12552,EMBRAER,EMB-145LR
791,N17108,EMBRAER,EMB-145XR
792,N12135,EMBRAER,EMB-145XR
793,N33182,EMBRAER,EMB-145XR
794,N205FR,AIRBUS,A320-214
795,N949FR,AIRBUS,A319-112
796,N210FR,AIRBUS,A320-214
797,N233FR,AIRBUS,A320-214
798,N708FR,AIRBUS,A321-211
799,N709FR,AIRBUS,A321-211
800,N625CA,BOMBARDIER INC,CL-600-2C10
801,N609SK,BOMBARDIER INC,CL-600-2C10
802,N617QX,BOMBARDIER INC,CL-600-2C10
803,N776SK,BOMBARDIER INC,CL-600-2C10
804,N753SK,BOMBARDIER INC,CL-600-2C10
805,N928EV,BOMBARDIER INC,CL-600-2B19
806,N161PQ,BOMBARDIER INC,CL-600-2D24
807,N822SK,BOMBARDIER INC,CL-600-2D24
808,N820SK,BOMBARDIER INC,CL-600-2D24
809,N554CA,BOMBARDIER INC,CL-600-2D24
810,N125SY,EMBRAER S A,ERJ 170-200 LR
811,N146SY,EMBRAER S A,ERJ 170-200 LR
812,N149SY,EMBRAER S A,ERJ 170-200 LR
813,N132SY,EMBRAER S A,ERJ 170-200 LR
814,N748SK,BOMBARDIER INC,CL-600-2C10
815,N932SW,BOMBARDIER INC,CL-600-2B19
816,N702BR,BOMBARDIER INC,CL-600-2B19
817,N909SW,BOMBARDIER INC,CL-600-2B19
818,N118SY,EMBRAER S A,ERJ 170-200 LR
819,N124SY,EMBRAER S A,ERJ 170-200 LR
820,N743SK,BOMBARDIER INC,CL-600-2C10
821,N792SK,BOMBARDIER INC,CL-600-2C10
822,N732SK,BOMBARDIER INC,CL-600-2C10
823,N719SK,BOMBARDIER INC,CL-600-2C10
824,N790SK,BOMBARDIER INC,CL-600-2C10
825,N771SK,BOMBARDIER INC,CL-600-2C10
826,N783SK,BOMBARDIER INC,CL-600-2C10
827,N139SY,EMBRAER S A,ERJ 170-200 LR
828,N786SK,BOMBARDIER INC,CL-600-2C10
829,N62892,BOEING,737-924ER
830,N26226,BOEING,737-824
831,N33264,BOEING,737-824
832,N66831,BOEING,737-924ER
833,N421UA,AIRBUS INDUSTRIE,A320-232
834,N33292,BOEING,737-824
835,N834UA,AIRBUS INDUSTRIE,A319-131
836,N848UA,AIRBUS INDUSTRIE,A319-131
837,N77518,BOEING,737-824
838,N415UA,AIRBUS INDUSTRIE,A320-232
839,N16703,BOEING,737-724
840,N77258,BOEING,737-824
841,N76503,BOEING,737-824
842,N73270,BOEING,737-824
843,N447UA,AIRBUS INDUSTRIE,A320-232
844,N75435,BOEING,737-924ER
845,N41135,BOEING,757-224
846,N27722,BOEING,737-724
847,N69830,BOEING,737-924ER
848,N829UA,AIRBUS INDUSTRIE,A319-131
849,N73275,BOEING,737-824
850,N62883,BOEING,737-924ER
851,N69888,BOEING,737-924ER
852,N26208,BOEING,737-824
853,N467UA,AIRBUS INDUSTRIE,A320-232
854,N474UA,AIRBUS INDUSTRIE,A320-232
855,N75428,BOEING,737-924ER
856,N17753,BOEING,737-7V3
857,N37290,BOEING,737-824
858,N78501,BOEING,737-824
859,N418UA,AIRBUS INDUSTRIE,A320-232
860,N674UA,BOEING,767-322
861,N61882,BOEING,737-924ER
862,N27724,BOEING,737-724
863,N62884,BOEING,737-924ER
864,N75858,BOEING,757-324
865,N37255,BOEING,737-824
866,N17730,BOEING,737-724
867,N34222,BOEING,737-824
868,N469UA,AIRBUS INDUSTRIE,A320-232
869,N214UA,BOEING,777-222
870,N652UA,BOEING,767-322
871,N79279,BOEING,737-824
872,N68823,BOEING,737-924ER
873,N78524,BOEING,737-824
874,N419UA,AIRBUS INDUSTRIE,A320-232
875,N32404,BOEING,737-924
876,N69813,BOEING,737-924ER
877,N78509,BOEING,737-824
878,N493UA,AIRBUS,A320-232
879,N63820,BOEING,737-924ER
880,N38268,BOEING,737-824
881,N804UA,AIRBUS INDUSTRIE,A319-131
882,N14735,BOEING,737-724
883,N14249,BOEING,737-824
884,N73278,BOEING,737-824
885,N76519,BOEING,737-824
886,N37281,BOEING,737-824
887,N479UA,AIRBUS INDUSTRIE,A320-232
888,N67815,BOEING,737-924ER
889,N69818,BOEING,737-924ER
890,N14235,BOEING,737-824
891,N36469,BOEING,737-924ER
892,N65832,BOEING,737-924ER
893,N12216,BOEING,737-824
894,N12221,BOEING,737-824
895,N197UA,BOEING,747-422
896,N404UA,AIRBUS INDUSTRIE,A320-232
897,N14704,BOEING,737-724
898,N665UA,BOEING,767-322
899,N37462,BOEING,737-924ER
900,N37470,BOEING,737-924ER
901,N24702,BOEING,737-724
902,N68880,BOEING,737-924ER
903,N37465,BOEING,737-924ER
904,N24211,BOEING,737-824
905,N75853,BOEING,757-324
906,N432UA,AIRBUS INDUSTRIE,A320-232
907,N623VA,AIRBUS,A320-214
908,N854VA,AIRBUS,A320-214
909,N840VA,AIRBUS,A320-214
910,N361VA,AIRBUS,A320-214
911,N855VA,AIRBUS,A320-214
912,N924US,AIRBUS,A321-231
913,N549UW,AIRBUS,A321-231
914,N568UW,AIRBUS,A321-231
915,N974UY,AIRBUS,A321-231
916,N524UW,AIRBUS,A321-231
917,N977UY,AIRBUS,A321-231
918,N601AW,AIRBUS,A320-232
919,N918US,AIRBUS,A321-231
920,N195UW,AIRBUS,A321-211
921,N659AW,AIRBUS INDUSTRIE,A320-232
922,N585UW,AIRBUS INDUSTRIE,A321-231
923,N151UW,AIRBUS,A321-211
924,N916US,AIRBUS,A321-231
925,N583UW,AIRBUS INDUSTRIE,A321-231
926,N578UW,AIRBUS INDUSTRIE,A321-231
927,N923US,AIRBUS,A321-231
928,N558UW,AIRBUS,A321-231
929,N914UY,AIRBUS,A321-231
930,N172US,AIRBUS INDUSTRIE,A321-211
931,N557UW,AIRBUS,A321-231
932,N173US,AIRBUS INDUSTRIE,A321-211
933,N197UW,AIRBUS,A321-211
934,N604AW,AIRBUS INDUSTRIE,A320-232
935,N408AS,BOEING,737-990ER
936,N409AS,BOEING,737-990ER
937,N493AS,BOEING,737-990ER
938,N471AS,BOEING,737-990ER
939,N462AS,BOEING,737-990ER
940,N318AS,BOEING,737-990
941,N224AK,BOEING,737-990ER
942,N302AS,BOEING,737-990
943,N514AS,BOEING,737-890
944,N613JB,AIRBUS,A320-232
945,N586JB,AIRBUS,A320-232
946,N661JB,AIRBUS,A320-232
947,N821JB,AIRBUS,A320-232
948,N929AT,BOEING,717-200
949,N963AT,BOEING,717-200
950,N992DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
951,N952AT,BOEING,717-200
952,N942AT,BOEING,717-200
953,N925AT,BOEING,717-200
954,N3767,BOEING,737-832
955,N931DN,MCDONNELL DOUGLAS,MD-90-30
956,N971DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
957,N907DE,MCDONNELL DOUGLAS CORPORATION,MD-88
958,N316NB,AIRBUS INDUSTRIE,A319-114
959,N922DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
960,N328NW,AIRBUS INDUSTRIE,A320-211
961,N940AT,BOEING,717-200
962,N822DN,BOEING,737-932ER
963,N950AT,BOEING,717-200
964,N924AT,BOEING,717-200
965,N333NB,AIRBUS INDUSTRIE,A319-114
966,N362NB,AIRBUS,A319-114
967,N947AT,BOEING,717-200
968,N967DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
969,N912DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
970,N951DN,MCDONNELL DOUGLAS,MD-90-30
971,N3736C,BOEING,737-832
972,N977AT,BOEING,717-200
973,N987DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
974,N937AT,BOEING,717-200
975,N364NB,AIRBUS,A319-114
976,N318NB,AIRBUS INDUSTRIE,A319-114
977,N11176,EMBRAER,EMB-145XR
978,N48901,EMBRAER,EMB-145LR
979,N601NK,AIRBUS,A320-232
980,N619NK,AIRBUS,A320-232
981,N633NK,AIRBUS,A320-232
982,N624NK,AIRBUS,A320-232
983,N613NK,AIRBUS,A320-232
984,N663NK,AIRBUS,A321-231
985,N662NK,AIRBUS,A321-231
986,N618NK,AIRBUS,A320-232
987,N637NK,AIRBUS,A320-232
988,N634NK,AIRBUS,A320-232
989,N608NK,AIRBUS,A320-232
990,N645NK,AIRBUS,A320-232
991,N667GB,EMBRAER,EMB-145LR
992,N862AS,BOMBARDIER INC,CL-600-2B19
993,N417SW,BOMBARDIER INC,CL-600-2B19
994,N423SW,BOMBARDIER INC,CL-600-2B19
995,N464SW,BOMBARDIER INC,CL-600-2B19
996,N869AS,BOMBARDIER INC,CL-600-2B19
997,N899SK,BOMBARDIER INC,CL-600-2D24
998,N821SK,BOMBARDIER INC,CL-600-2D24
999,N897SK,BOMBARDIER INC,CL-600-2D24
1000,N12109,BOEING,757-224
1001,N37466,BOEING,737-924ER
1002,N78506,BOEING,737-824
1003,N440UA,AIRBUS INDUSTRIE,A320-232
1004,N466UA,AIRBUS INDUSTRIE,A320-232
1005,N38403,BOEING,737-924
1006,N485UA,AIRBUS INDUSTRIE,A320-232
1007,N813SK,BOMBARDIER INC,CL-600-2D24
1008,N211UA,BOEING,777-222
1009,N38458,BOEING,737-924ER
1010,N433UA,AIRBUS INDUSTRIE,A320-232
1011,N33286,BOEING,737-824
1012,N23707,BOEING,737-724
1013,N845VA,AIRBUS,A320-214
1014,N622VA,AIRBUS,A320-214
1015,N853VA,AIRBUS,A320-214
1016,N57870,BOEING,757-33N
1017,N454UA,AIRBUS INDUSTRIE,A320-232
1018,N410UA,AIRBUS INDUSTRIE,A320-232
1019,N75410,BOEING,737-924
1020,N458UA,AIRBUS INDUSTRIE,A320-232
1021,N78285,BOEING,737-824
1022,N76505,BOEING,737-824
1023,N37427,BOEING,737-924ER
1024,N33132,BOEING,757-224
1025,N16713,BOEING,737-724
1026,N26215,BOEING,737-824
1027,N76508,BOEING,737-824
1028,N416UA,AIRBUS INDUSTRIE,A320-232
1029,N69838,BOEING,737-924ER
1030,N39728,BOEING,737-724
1031,N426UA,AIRBUS INDUSTRIE,A320-232
1032,N460UA,AIRBUS INDUSTRIE,A320-232
1033,N53441,BOEING,737-924ER
1034,N425AA,PIPER,PA-28-180
1035,N590AA,MCDONNELL DOUGLAS,DC-9-83(MD-83)
1036,N514AA,DJI,INSPIRE 2
1037,N519UW,AIRBUS,A321-231
1038,N832AW,AIRBUS INDUSTRIE,A319-132
1039,N576UW,AIRBUS INDUSTRIE,A321-231
1040,N198UW,AIRBUS,A321-211
1041,N165US,AIRBUS INDUSTRIE,A321-211
1042,N820AW,AIRBUS INDUSTRIE,A319-132
1043,N575UW,AIRBUS INDUSTRIE,A321-231
1044,N186US,AIRBUS,A321-211
1045,N448AS,BOEING,737-990ER
1046,N303AS,BOEING,737-990
1047,N619AS,BOEING,737-790
1048,N433AS,BOEING,737-990ER
1049,N461AS,BOEING,737-990ER
1050,N469AS,BOEING,737-990ER
1051,N596AS,BOEING,737-890
1052,N552AS,BOEING,737-890
1053,N973UY,AIRBUS,A321-231
1054,N976UY,AIRBUS,A321-231
1055,N174US,AIRBUS INDUSTRIE,A321-211
1056,N167US,AIRBUS INDUSTRIE,A321-211
1057,N921US,AIRBUS,A321-231
1058,N955AT,BOEING,717-200
1059,N996DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1060,N955DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1061,N946AT,BOEING,717-200
1062,N837DN,BOEING,737-932ER
1063,N989DN,BOEING,717-200
1064,N899AT,BOEING,717-200
1065,N911DE,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1066,N907DA,MCDONNELL DOUGLAS,MD-90-30
1067,N377DA,BOEING,737-832
1068,N979AT,BOEING,717-200
1069,N807DN,BOEING,737-932ER
1070,N954AT,BOEING,717-200
1071,N938AT,BOEING,717-200
1072,N919DN,MCDONNELL DOUGLAS,MD-90-30
1073,N912DE,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1074,N993DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1075,N337NB,AIRBUS INDUSTRIE,A319-114
1076,N908DE,MCDONNELL DOUGLAS CORPORATION,MD-88
1077,N994AT,BOEING,717-200
1078,N828DN,BOEING,737-932ER
1079,N670DN,BOEING,757-232
1080,N956DN,MCDONNELL DOUGLAS,MD-90-30
1081,N918DE,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1082,N999DN,MCDONNELL DOUGLAS CORPORATION,MD-88
1083,N12167,EMBRAER,EMB-145XR
1084,N14158,EMBRAER,EMB-145XR
1085,N14148,EMBRAER,EMB-145XR
1086,N12136,EMBRAER,EMB-145XR
1087,N609NK,AIRBUS,A320-232
1088,N140SY,EMBRAER S A,ERJ 170-200 LR
1089,N152SY,EMBRAER S A,ERJ 170-200 LR
1090,N151SY,EMBRAER S A,ERJ 170-200 LR
1091,N978SW,BOMBARDIER INC,CL-600-2B19
1092,N728SK,BOMBARDIER INC,CL-600-2C10
1093,N766SK,BOMBARDIER INC,CL-600-2C10
1094,N156SY,EMBRAER,ERJ 170-200 LR
1095,N750SK,BOMBARDIER INC,CL-600-2C10
1096,N947SW,BOMBARDIER INC,CL-600-2B19
1097,N962SW,BOMBARDIER INC,CL-600-2B19
1098,N983SW,BOMBARDIER INC,CL-600-2B19
1099,N37420,BOEING,737-924ER
1100,N66841,BOEING,737-924ER
1101,N768UA,BOEING,777-222
1102,N845UA,AIRBUS INDUSTRIE,A319-131
1103,N14242,BOEING,737-824
1104,N68801,BOEING,737-924ER
1105,N38451,BOEING,737-924ER
1106,N76515,BOEING,737-824
1107,N68834,BOEING,737-924ER
1108,N39450,BOEING,737-924ER
1109,N455UA,AIRBUS INDUSTRIE,A320-232
1110,N37287,BOEING,737-824
1111,N64809,BOEING,737-924ER
1112,N37273,BOEING,737-824
1113,N69847,BOEING,737-924ER
1114,N76526,BOEING,737-824
1115,N57863,BOEING,757-33N
1116,N120UA,BOEING,747-422
1117,N73259,BOEING,737-824
1118,N27213,BOEING,737-824
1119,N659UA,BOEING,767-322
1120,N430UA,AIRBUS INDUSTRIE,A320-232
1121,N808UA,AIRBUS INDUSTRIE,A319-131
1122,N401UA,AIRBUS INDUSTRIE,A320-232
1123,N75426,BOEING,737-924ER
1124,N67134,BOEING,757-224
1125,N81449,BOEING,737-924ER
1126,N488UA,AIRBUS INDUSTRIE,A320-232
1127,N75851,BOEING,757-324
1128,N439UA,AIRBUS INDUSTRIE,A320-232
1129,N17244,BOEING,737-824
1130,N388AA,BOEING,767-323
1131,N365AA,AGUSTA SPA,A109E
1132,N182UW,AIRBUS INDUSTRIE,A321-211
1133,N915US,AIRBUS,A321-231
1134,N196UW,AIRBUS,A321-211
1135,N716UW,AIRBUS INDUSTRIE,A319-112
1136,N586UW,AIRBUS,A321-231
1137,N204UW,BOEING,757-23N
1138,N765US,AIRBUS INDUSTRIE,A319-112
1139,N539UW,AIRBUS,A321-231
1140,N972UY,AIRBUS,A321-231
1141,N319AS,BOEING,737-990
1142,N594AS,BOEING,737-890
1143,N459AS,BOEING,737-990ER
1144,N525AS,BOEING,737-890
1145,N527AS,BOEING,737-890
1146,N537AS,BOEING,737-890
1147,N483AS,BOEING,737-990ER
1148,N307JB,EMBRAER,ERJ 190-100 IGW
1149,N238JB,EMBRAER,ERJ 190-100 IGW
1150,N374JB,EMBRAER,ERJ 190-100 IGW
1151,N351JB,EMBRAER,ERJ 190-100 IGW
1152,N294JB,EMBRAER,ERJ 190-100 IGW
1153,N644JB,AIRBUS,A320-232
1154,N534JB,AIRBUS INDUSTRIE,A320-232
1155,N529JB,AIRBUS INDUSTRIE,A320-232
1156,N583JB,AIRBUS,A320-232
1157,N978AT,BOEING,717-200
1158,N360NB,AIRBUS,A319-114
1159,N969DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1160,N952DN,BOEING,MD-90-30
1161,N982DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1162,N971AT,BOEING,717-200
1163,N921AT,BOEING,717-200
1164,N317NB,AIRBUS INDUSTRIE,A319-114
1165,N934AT,BOEING,717-200
1166,N926DH,BOEING,MD-90-30
1167,N904DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1168,N978DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1169,N373DA,BOEING,737-832
1170,N392DA,BOEING,737-832
1171,N966AT,BOEING,717-200
1172,N988DN,BOEING,717-200
1173,N349NW,AIRBUS INDUSTRIE,A320-212
1174,N988AT,BOEING,717-200
1175,N995AT,BOEING,717-200
1176,N967AT,BOEING,717-200
1177,N802DN,BOEING,737-932ER
1178,N3741S,BOEING,737-832
1179,N906AT,BOEING,717-200
1180,N963DN,BOEING,MD-90-30
1181,N961DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1182,N917DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1183,N394DA,BOEING,737-832
1184,N3757D,BOEING,737-832
1185,N960AT,BOEING,717-200
1186,N940DN,MCDONNELL DOUGLAS,MD-90-30
1187,N227FR,AIRBUS,A320-214
1188,N701FR,AIRBUS,A321-211
1189,N16170,EMBRAER,EMB-145XR
1190,N912SW,BOMBARDIER INC,CL-600-2B19
1191,N772SK,BOMBARDIER INC,CL-600-2C10
1192,N975SW,BOMBARDIER INC,CL-600-2B19
1193,N752SK,BOMBARDIER INC,CL-600-2C10
1194,N797SK,BOMBARDIER INC,CL-600-2C10
1195,N767SK,BOMBARDIER INC,CL-600-2C10
1196,N738SK,BOMBARDIER INC,CL-600-2C10
1197,N744SK,BOMBARDIER INC,CL-600-2C10
1198,N793SK,BOMBARDIER INC,CL-600-2C10
1199,N77525,BOEING,737-824
1200,N76522,BOEING,737-824
1201,N19130,BOEING,757-224
1202,N832UA,AIRBUS INDUSTRIE,A319-131
1203,N820UA,AIRBUS INDUSTRIE,A319-131
1204,N39423,BOEING,737-924ER
1205,N24736,BOEING,737-724
1206,N676UA,BOEING,767-322
1207,N643UA,BOEING,767-322
1208,N438UA,AIRBUS INDUSTRIE,A320-232
1209,N14230,BOEING,737-824
1210,N39418,BOEING,737-924ER
1211,N57111,BOEING,757-224
1212,N66828,BOEING,737-924ER
1213,N79521,BOEING,737-824
1214,N429UA,AIRBUS INDUSTRIE,A320-232
1215,N363VA,AIRBUS,A320-214
1216,N852VA,AIRBUS,A320-214
1217,N629VA,AIRBUS,A320-214
1218,N630VA,AIRBUS,A320-214
1219,N626VA,AIRBUS,A320-214
1220,N633VA,AIRBUS,A320-214
1221,N847VA,AIRBUS,A320-214
1222,N857AA,CESSNA,550
1223,N663AW,AIRBUS INDUSTRIE,A320-232
1224,N176UW,AIRBUS INDUSTRIE,A321-211
1225,N823AW,AIRBUS INDUSTRIE,A319-132
1226,N535UW,AIRBUS,A321-231
1227,N981UY,AIRBUS,A321-231
1228,N228JB,EMBRAER,ERJ 190-100 IGW
1229,N197JB,EMBRAER,ERJ 190-100 IGW
1230,N317JB,EMBRAER,ERJ 190-100 IGW
1231,N346JB,EMBRAER,ERJ 190-100 IGW
1232,N318JB,EMBRAER,ERJ 190-100 IGW
1233,N474AS,BOEING,737-990ER
1234,N518AS,BOEING,737-890
1235,N407AS,BOEING,737-990ER
1236,N479AS,BOEING,737-990ER
1237,N354JB,EMBRAER,ERJ 190-100 IGW
1238,N323JB,EMBRAER,ERJ 190-100 IGW
1239,N292JB,EMBRAER,ERJ 190-100 IGW
1240,N320AS,BOEING,737-990
1241,N703JB,AIRBUS,A320-232
1242,N516JB,AIRBUS INDUSTRIE,A320-232
1243,N794JB,AIRBUS,A320-232
1244,N657JB,AIRBUS,A320-232
1245,N590JB,AIRBUS,A320-232
1246,N623JB,AIRBUS,A320-232
1247,N615JB,AIRBUS,A320-232
1248,N637JB,AIRBUS,A320-232
1249,N375NC,AIRBUS,A320-212
1250,N891AT,BOEING,717-200
1251,N351NB,AIRBUS,A319-114
1252,N990AT,BOEING,717-200
1253,N893AT,BOEING,717-200
1254,N371DA,BOEING,737-832
1255,N382DA,BOEING,737-832
1256,N997AT,BOEING,717-200
1257,N360NW,AIRBUS INDUSTRIE,A320-212
1258,N14204,EMBRAER,EMB-145XR
1259,N11165,EMBRAER,EMB-145XR
1260,N16178,EMBRAER,EMB-145XR
1261,N206FR,AIRBUS,A320-214
1262,N216FR,AIRBUS,A320-214
1263,N704FR,AIRBUS,A321-211
1264,N614SK,BOMBARDIER INC,CL-600-2C10
1265,N604SK,BOMBARDIER INC,CL-600-2C10
1266,N679CA,BOMBARDIER INC,CL-600-2D24
1267,N692CA,BOMBARDIER INC,CL-600-2D24
1268,N187PQ,BOMBARDIER INC,CL-600-2D24
1269,N114SY,EMBRAER,ERJ 170-200 LR
1270,N948SW,BOMBARDIER INC,CL-600-2B19
1271,N712SK,BOMBARDIER INC,CL-600-2C10
1272,N778SK,BOMBARDIER INC,CL-600-2C10
1273,N709SK,BOMBARDIER INC,CL-600-2C10
1274,N785SK,BOMBARDIER INC,CL-600-2C10
1275,N38454,BOEING,737-924ER
1276,N443UA,AIRBUS INDUSTRIE,A320-232
1277,N27205,BOEING,737-824
1278,N62894,BOEING,737-924ER
1279,N78511,BOEING,737-824
1280,N17139,BOEING,757-224
1281,N449UA,AIRBUS INDUSTRIE,A320-232
1282,N73291,BOEING,737-824
1283,N182UA,BOEING,747-422
1284,N12218,BOEING,737-824
1285,N776UA,BOEING,777-222
1286,N27239,BOEING,737-824
1287,N77261,BOEING,737-824
1288,N412UA,AIRBUS INDUSTRIE,A320-232
1289,N77520,BOEING,737-824
1290,N671UA,BOEING,767-322
1291,N39415,BOEING,737-924ER
1292,N826UA,AIRBUS INDUSTRIE,A319-131
1293,N561UW,AIRBUS,A321-231
